           * c:\users\pmuru\esim-workspace\subtractor\subtractor.cir
           Transient Analysis  Sat Oct 08 20:08:52  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
123	5.002700e-01	5.985762e-11	6.678819e-15	-3.42347e-04	
124	5.003000e-01	5.965994e-11	-1.15056e-14	-3.42463e-04	
125	5.003080e-01	3.058954e-13	2.375197e-17	-3.42462e-04	
126	5.003240e-01	3.485323e-13	7.801908e-17	-3.42461e-04	
127	5.003560e-01	3.524812e-13	3.570372e-18	-3.42459e-04	
128	5.004200e-01	3.400733e-13	7.792956e-17	-3.42455e-04	
129	5.005480e-01	3.359291e-13	3.060058e-18	-3.42447e-04	
130	5.008040e-01	3.082563e-13	7.687146e-17	-3.42430e-04	
131	5.013160e-01	2.772577e-13	1.486310e-18	-3.42398e-04	
132	5.023400e-01	2.080195e-13	7.370107e-17	-3.42337e-04	
133	5.043880e-01	1.286827e-13	-4.34812e-18	-3.42223e-04	
134	5.084840e-01	3.738709e-14	6.372372e-17	-3.42029e-04	
135	5.166760e-01	3.043688e-15	-2.01512e-17	-3.41744e-04	
136	5.330600e-01	-3.32327e-15	4.381028e-17	-3.41436e-04	
137	5.658280e-01	3.406133e-15	-3.66560e-17	-3.41249e-04	
138	6.001000e-01	-3.39269e-15	3.720412e-17	-3.41234e-04	
139	6.001100e-01	-5.96507e-11	2.394057e-15	-3.41196e-04	
140	6.001300e-01	-5.93692e-11	2.613757e-15	-3.41117e-04	
141	6.001700e-01	-5.93628e-11	2.683939e-15	-3.40948e-04	
142	6.002000e-01	-5.94505e-11	2.995105e-15	-3.40813e-04	
143	6.002080e-01	-3.22022e-13	-4.05309e-17	-3.40813e-04	
144	6.002240e-01	-3.57281e-13	3.686815e-17	-3.40813e-04	
145	6.002560e-01	-3.47003e-13	-6.36046e-17	-3.40814e-04	
146	6.003200e-01	-3.48917e-13	3.708632e-17	-3.40815e-04	
147	6.004480e-01	-3.30660e-13	-6.35302e-17	-3.40818e-04	
148	6.007040e-01	-3.17442e-13	3.736095e-17	-3.40823e-04	
149	6.012160e-01	-2.72317e-13	-6.31103e-17	-3.40834e-04	
150	6.022400e-01	-2.16992e-13	3.849675e-17	-3.40854e-04	
151	6.042880e-01	-1.22204e-13	-6.10763e-17	-3.40891e-04	
152	6.083840e-01	-4.40315e-14	4.165890e-17	-3.40954e-04	
153	6.165760e-01	3.636777e-15	-5.59385e-17	-3.41047e-04	
154	6.329600e-01	-4.46207e-15	4.826293e-17	-3.41147e-04	
155	6.502000e-01	3.845962e-15	-5.11326e-17	-3.41186e-04	
156	6.502100e-01	3.030217e-14	1.603286e-11	-3.41188e-04	
157	6.502300e-01	2.360483e-14	1.604583e-11	-3.41190e-04	
158	6.502700e-01	2.244429e-14	1.605680e-11	-3.41195e-04	
159	6.503000e-01	1.392411e-14	1.607032e-11	-3.41198e-04	
160	6.503080e-01	7.220902e-16	-1.33240e-15	-3.41198e-04	
161	6.503240e-01	-8.88593e-16	-1.46463e-16	-3.41198e-04	
162	6.503560e-01	1.235418e-15	1.444621e-16	-3.41198e-04	
163	6.504200e-01	-8.72980e-16	-1.46661e-16	-3.41198e-04	
164	6.505480e-01	1.243894e-15	1.443860e-16	-3.41198e-04	
165	6.508040e-01	-9.07633e-16	-1.46487e-16	-3.41199e-04	
166	6.513160e-01	1.198038e-15	1.445388e-16	-3.41199e-04	
167	6.523400e-01	-9.51443e-16	-1.46398e-16	-3.41201e-04	
168	6.543880e-01	1.130187e-15	1.445794e-16	-3.41204e-04	
169	6.584840e-01	-1.07617e-15	-1.46046e-16	-3.41209e-04	
170	6.666760e-01	1.054961e-15	1.450035e-16	-3.41215e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	6.830600e-01	-1.06252e-15	-1.45518e-16	-3.41222e-04	
172	7.002000e-01	1.052666e-15	1.452676e-16	-3.41225e-04	
173	7.002100e-01	5.918280e-11	-2.99161e-15	-3.41272e-04	
174	7.002300e-01	5.916088e-11	-2.72033e-15	-3.41361e-04	
175	7.002700e-01	5.956599e-11	-2.67287e-15	-3.41529e-04	
